---------------------------------------------
|        3 ≤ s ≤ 100    s < m < 250          |
|              SCOTT verified                |
|              time limit = 1000           |
|              m ≤ s*s                       |
---------------------------------------------

   m    |   s    |                   Method(s)                  |        α        |       runtime   
  86    |  79    |                  EBM            GAP          |  =      1/3     | runtime:  0.05
  87    |  79    |                       HBM       GAP          |  =     27/79    | runtime:  0.20
  88    |  79    |                  EBM            GAP          |  =      1/3     | runtime:  0.05
  89    |  79    |       INT        EBM       MID  GAP          |  =    109/316   | runtime:  0.10
  90    |  79    |                       HBM       GAP          |  =     27/79    | runtime:  0.11
  91    |  79    |                                 GAP          |  =    217/632   | runtime:  0.25
  92    |  79    |       INT  HALF  EBM       MID  GAP          |  =     53/158   | runtime:  3.70
  93    |  79    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.06
  94    |  79    |            HALF  EBM            GAP          |  =      1/3     | runtime:  0.05
  95    |  79    |       INT  HALF  EBM       MID  GAP          |  =    111/316   | runtime:  0.10
  96    |  79    |       INT  HALF  EBM       MID  GAP          |  =    113/316   | runtime:  1.31
  97    |  79    |                       HBM       GAP          |  =    169/474   | runtime:  0.11
  98    |  79    |       INT             HBM  MID  GAP          |  =     82/237   | runtime:  0.10
  99    |  79    |       INT             HBM  MID  GAP          |  =    139/395   | runtime:  0.11
  100   |  79    |                            MID  GAP          |  =    111/316   | runtime:  0.13
  101   |  79    |                                 GAP          |  =    306/869   | runtime:  0.21
  102   |  79    |                                 GAP          |  =     55/158   | runtime:  0.15
  103   |  79    |                                 GAP          |  =    217/632   | runtime:  0.15
  104   |  79    |                                 GAP          |  =    377/1106  | runtime:  1.79
  105   |  79    |   FC  INT        EBM       MID  GAP          |  =     53/158   | runtime:  29.45
  106   |  79    |                                 GAP          |  ≤     26/79    | runtime:  0.07
  107   |  79    |                                 GAP          |  ≤     51/158   | runtime:  0.09
  108   |  79    |                                 GAP          |  ≤     25/79    | runtime:  0.08
  109   |  79    |                                 GAP          |  ≤     49/158   | runtime:  0.10
  110   |  79    |                                 GAP          |  ≤     24/79    | runtime:  0.09
  111   |  79    |                                 GAP          |  ≤     47/158   | runtime:  0.10
  112   |  79    |                                 GAP          |  ≤     23/79    | runtime:  0.09
  113   |  79    |                                 GAP          |  ≤     45/158   | runtime:  0.10
  114   |  79    |                                 GAP          |  ≤     22/79    | runtime:  0.10
  115   |  79    |                                 GAP          |  ≤     43/158   | runtime:  0.11
  116   |  79    |                                 GAP          |  ≤     21/79    | runtime:  0.11
  117   |  79    |                                 GAP          |  ≤     41/158   | runtime:  0.12
  118   |  79    |                                 GAP          |  ≤     20/79    | runtime:  0.10
  119   |  79    |   FC                            GAP          |  =    119/316   | runtime:  0.12
  120   |  79    |   FC                            GAP          |  =     30/79    | runtime:  0.12
  121   |  79    |   FC                            GAP          |  =    121/316   | runtime:  0.12
  122   |  79    |   FC                            GAP          |  =     61/158   | runtime:  0.12
  123   |  79    |   FC                            GAP          |  =    123/316   | runtime:  0.11
  124   |  79    |   FC                            GAP          |  =     31/79    | runtime:  0.12
  125   |  79    |   FC                            GAP          |  =    125/316   | runtime:  0.13
  126   |  79    |   FC                            GAP          |  =     63/158   | runtime:  0.12
  127   |  79    |                                 GAP  TRAIN   |  =    730/1817  | runtime:  4.43
  128   |  79    |                                 GAP  TRAIN   |  =    319/790   | runtime:  0.21
  129   |  79    |                                 GAP  TRAIN   |  =     32/79    | runtime:  0.16
  130   |  79    |                            MID  GAP  TRAIN   |  =    191/474   | runtime:  0.16
  131   |  79    |       INT                  MID  GAP          |  =     32/79    | runtime:  0.16
  132   |  79    |       INT                  MID  GAP          |  =     97/237   | runtime:  0.19
  133   |  79    |       INT  HALF            MID  GAP          |  =    129/316   | runtime:  0.18
  134   |  79    |       INT  HALF            MID  GAP          |  =    127/316   | runtime:  0.17
  135   |  79    |            HALF                              |  =    125/316   | runtime:  0.12
  136   |  79    |       INT  HALF            MID  GAP          |  =    193/474   | runtime:  0.16
  137   |  79    |       INT  HALF            MID  GAP          |  =     65/158   | runtime:  0.17
  138   |  79    |       INT                  MID  GAP          |  =    129/316   | runtime:  0.16
  139   |  79    |                                 GAP          |  =    971/2370  | runtime:  0.20
  140   |  79    |                                 GAP          |  =    257/632   | runtime:  0.19
  141   |  79    |                                 GAP          |  =    575/1422  | runtime:  0.32
  142   |  79    |   FC  INT                  MID  GAP          |  =     95/237   | runtime:  88.92
  143   |  79    |   FC                            GAP          |  =     94/237   | runtime:  0.16
  144   |  79    |   FC                            GAP          |  =     31/79    | runtime:  0.17
  145   |  79    |   FC                            GAP          |  =     92/237   | runtime:  0.16
  146   |  79    |   FC                            GAP          |  =     91/237   | runtime:  0.16
  147   |  79    |   FC                            GAP          |  =     30/79    | runtime:  0.16
  148   |  79    |   FC                            GAP          |  =     89/237   | runtime:  0.15
  149   |  79    |   FC                            GAP          |  =     88/237   | runtime:  0.15
  150   |  79    |   FC                            GAP          |  =     29/79    | runtime:  0.15
  151   |  79    |   FC                            GAP          |  =     86/237   | runtime:  0.16
  152   |  79    |   FC                            GAP          |  =     85/237   | runtime:  0.14
  153   |  79    |   FC                            GAP          |  =     28/79    | runtime:  0.15
  154   |  79    |   FC                            GAP          |  =     83/237   | runtime:  0.15
