
   m    |   s    |                   Method(s)                  |        α        |       runtime
  101   |  69    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  103   |  69    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  104   |  69    |   FC                            GAP          |  =     26/69    | 0.07 sec
  106   |  69    |   FC                            GAP          |  =     53/138   | 0.08 sec
  107   |  69    |   FC                            GAP          |  =    107/276   | 0.10 sec
  109   |  69    |   FC                            GAP          |  =    109/276   | 0.09 sec
  110   |  69    |   FC                            GAP          |  =     55/138   | 0.09 sec
  71    |  70    |                  EBM  HBM       GAP          |  =     47/140   | 8.94 sec
  73    |  70    |                  EBM            GAP          |  =      1/3     | 0.05 sec
  79    |  70    |       INT        EBM       MID  GAP          |  =     97/280   | 0.08 sec
  81    |  70    |                                 GAP          |  =    167/490   | 0.71 sec
  83    |  70    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  87    |  70    |       INT             HBM  MID  GAP          |  =     12/35    | 0.07 sec
  89    |  70    |                            MID  GAP          |  =     12/35    | 0.08 sec
  93    |  70    |   FC  INT        EBM       MID  GAP          |  =     47/140   | 14.30 sec
  97    |  70    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  99    |  70    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  101   |  70    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  103   |  70    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  107   |  70    |   FC                            GAP          |  =    107/280   | 0.10 sec
  109   |  70    |   FC                            GAP          |  =    109/280   | 0.10 sec
  72    |  71    |   FC  INT                  MID  GAP          |  =     24/71    | 2.21 sec
  73    |  71    |                  EBM            GAP          |  =      1/3     | 0.10 sec
  74    |  71    |                  EBM            GAP          |  =      1/3     | 0.06 sec
  75    |  71    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  76    |  71    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  77    |  71    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  78    |  71    |                       HBM       GAP          |  =     24/71    | 0.10 sec
  79    |  71    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  80    |  71    |       INT        EBM       MID  GAP          |  =     49/142   | 0.08 sec
  81    |  71    |                       HBM       GAP          |  =     24/71    | 0.08 sec
  82    |  71    |                                 GAP          |  =    170/497   | 0.57 sec
  83    |  71    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  84    |  71    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  85    |  71    |            HALF  EBM            GAP          |  =      1/3     | 0.03 sec
  86    |  71    |       INT  HALF  EBM       MID  GAP          |  =    101/284   | 0.08 sec
  87    |  71    |                       HBM       GAP          |  =    101/284   | 0.08 sec
  88    |  71    |       INT             HBM  MID  GAP          |  =     74/213   | 0.08 sec
  89    |  71    |       INT             HBM  MID  GAP          |  =     25/71    | 0.09 sec
  90    |  71    |                            MID  GAP          |  =     99/284   | 0.10 sec
  91    |  71    |                                 GAP          |  =    124/355   | 0.11 sec
  92    |  71    |                                 GAP          |  =    197/568   | 0.13 sec
  93    |  71    |                                 GAP          |  =    243/710   | 0.21 sec
  94    |  71    |   FC  INT        EBM       MID  GAP          |  =     24/71    | 1.26 sec
  95    |  71    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  96    |  71    |   FC             EBM            GAP          |  =      1/3     | 0.07 sec
  97    |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  98    |  71    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  99    |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  100   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  101   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  102   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  103   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  104   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  105   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  106   |  71    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  107   |  71    |   FC                            GAP          |  =    107/284   | 0.10 sec
  108   |  71    |   FC                            GAP          |  =     27/71    | 0.08 sec
  109   |  71    |   FC                            GAP          |  =    109/284   | 0.11 sec
  110   |  71    |   FC                            GAP          |  =     55/142   | 0.09 sec
  73    |  72    |                  EBM            GAP          |  =      1/3     | 0.10 sec
  77    |  72    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  79    |  72    |                       HBM       GAP          |  =     37/108   | 0.86 sec
  83    |  72    |                                 GAP          |  =     41/120   | 0.14 sec
  85    |  72    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  89    |  72    |       INT             HBM  MID  GAP          |  =     19/54    | 0.08 sec
  91    |  72    |                            MID  GAP          |  =     17/48    | 0.26 sec
  95    |  72    |                                 GAP          |  =     55/162   | 1.08 sec
  97    |  72    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  101   |  72    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  103   |  72    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  107   |  72    |   FC             EBM            GAP          |  =      1/3     | 0.06 sec
  109   |  72    |   FC                            GAP          |  =    109/288   | 0.11 sec
  74    |  73    |                  EBM  HBM       GAP          |  =     49/146   | 10.13 sec
  75    |  73    |                  EBM            GAP          |  =     49/146   | 4.27 sec
  76    |  73    |                  EBM            GAP          |  =     49/146   | 2.96 sec
  77    |  73    |                  EBM            GAP          |  =     49/146   | 2.46 sec
  78    |  73    |                  EBM            GAP          |  =      1/3     | 0.04 sec
  79    |  73    |                  EBM       MID  GAP          |  =     49/146   | 1.92 sec
  80    |  73    |                       HBM       GAP          |  =     25/73    | 0.10 sec
  81    |  73    |       INT        EBM       MID  GAP          |  =     49/146   | 1.78 sec
  82    |  73    |                  EBM            GAP          |  =      1/3     | 0.03 sec
  83    |  73    |                                 GAP          |  =    253/730   | 0.41 sec
  84    |  73    |                                 GAP          |  =     25/73    | 0.10 sec
  85    |  73    |       INT  HALF  EBM       MID  GAP          |  =     49/146   | 2.78 sec
  86    |  73    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  87    |  73    |            HALF  EBM            GAP          |  =      1/3     | 0.04 sec
  88    |  73    |       INT  HALF  EBM       MID  GAP          |  =    103/292   | 0.11 sec
  89    |  73    |                                 GAP          |  =    157/438   | 0.11 sec
  90    |  73    |       INT             HBM  MID  GAP          |  =     26/73    | 0.15 sec
  91    |  73    |       INT                  MID  GAP          |  =     74/219   | 0.08 sec
  92    |  73    |       INT             HBM  MID  GAP          |  =     26/73    | 0.11 sec
  93    |  73    |                            MID  GAP          |  =     51/146   | 0.09 sec
  94    |  73    |                                 GAP          |  =    178/511   | 0.11 sec
  95    |  73    |                                 GAP          |  =    227/657   | 0.20 sec
  96    |  73    |                                 GAP          |  =    324/949   | 1.44 sec
  97    |  73    |   FC  INT        EBM       MID  GAP          |  =     49/146   | 16.65 sec
  98    |  73    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
  99    |  73    |   FC             EBM            GAP          |  =      1/3     | 0.05 sec
